"","Entity","Month","Total_lockdown_length","Total_stay_at_home_requirements","Lockdown_severity","Monthly_death_rates_per_million_people","Monthly_income_support","Monthly_workplace_closures_severity","previous_month_connected_lockdown","long_lockdown","Region","Sub.region","Indicator","Violence_Value","Population","Violence_per_million_people","lockdown_intensity_per_day","dv_percent_change_prev","pre_march_avg_dv","dv_percent_change_baseline","lag_deaths_per_million","lag_violence","mean_deaths_post_march","death_category","first_sig_death_month","death_pct_change_prev","lag_dv_pct_prev","lag_dv_pct_baseline","lag_death_pct_prev","had_significant_deaths","had_long_lockdown","ever_had_long_lockdown","log_deaths","log_dv","long_lockdown_lag","new_wave","lockdown_wave","normalized_lockdown_intensity","lockdown_power_raw","had_long_lockdown_prev","lockdown_power","stay_at_home_power_raw","stay_at_home_power","dv_percent_change_baseline_next_month","scaled_deaths","scaled_deaths_pct_change","death_baseline","death_pct_change_baseline"
"54","czechia","2020-07",0,0,0,3.185558096,62,31,0,0,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,10701777,NA,0,0,63.4240463055809,NA,2.623400778,0,7.457953766,2,2020-03-01,0.214285717498556,0,NA,-0.666666674713897,1,0,1,1.43164005132268,NA,0,0,NA,0,0,0,0,0,0,NA,-0.0768543630747883,0.0830601920135482,6.65219494066667,-0.453025160956583
"55","czechia","2020-08",0,0,0,4.309872778,62,31,0,0,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,10701777,NA,0,0,63.4240463055809,NA,3.185558096,0,7.457953766,2,2020-03-01,0.352941195268661,0,NA,0.214285717498556,1,0,1,1.66956787602144,NA,0,0,NA,0,0,0,0,0,0,NA,0.118237469667247,0.181168261402573,6.65219494066667,-0.30609807784936
"56","eswatini","2019-10",0,0,0,0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2790,1162233,2400.55135243966,0,0,2195.08480657493,0.0936030103480714,0,0,14.93182676,2,2020-06-01,NA,NA,NA,NA,1,0,1,0,7.78387020436144,0,0,NA,0,0,0,0,0,0,-0.194888679836939,-0.496864365413453,NA,12.4431889666667,-0.925612888245522
"57","eswatini","2019-11",0,0,0,0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2054,1162233,1767.28762649142,0,-0.263799283154121,2195.08480657493,-0.194888679836939,0,2400.55135243966,14.93182676,2,2020-06-01,NA,0,0.0936030103480714,NA,1,0,1,0,7.47776691463297,0,0,NA,0,0,0,0,0,0,-0.0420194418312951,-0.496864365413453,0,12.4431889666667,-0.925612888245522
"58","eswatini","2019-12",0,0,0,0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2444,1162233,2102.84856823029,0,0.189873417721519,2195.08480657493,-0.0420194418312951,0,1767.28762649142,14.93182676,2,2020-06-01,NA,-0.263799283154121,-0.194888679836939,NA,1,0,1,0,7.65152359799282,0,0,NA,0,0,0,0,0,0,0.113201630605205,-0.496864365413453,0,12.4431889666667,-0.925612888245522
"59","eswatini","2020-01",0,0,0,0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2840,1162233,2443.57198599592,0,0.1620294599018,2195.08480657493,0.113201630605205,0,2102.84856823029,14.93182676,2,2020-06-01,NA,0.189873417721519,-0.0420194418312951,NA,1,0,1,0,7.80162532973235,0,0,NA,0,0,0,0,0,0,0.0301034807149578,-0.496864365413453,0,12.4431889666667,-0.925612888245522
"60","eswatini","2020-02",0,0,0,0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2628,1162233,2261.16449971735,0,-0.0746478873239433,2195.08480657493,0.0301034807149578,0,2443.57198599592,14.93182676,2,2020-06-01,NA,0.1620294599018,0.113201630605205,NA,1,0,1,0,7.72407737716067,0,0,NA,0,0,0,0,0,0,-0.159611163374098,-0.496864365413453,0,12.4431889666667,-0.925612888245522
"61","eswatini","2020-03",5,5,10,0,0,5,0,5,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2144,1162233,1844.7247668927,2,-0.184170471841704,2195.08480657493,-0.159611163374098,0,2261.16449971735,14.93182676,2,2020-06-01,NA,-0.0746478873239433,0.0301034807149578,NA,1,1,1,0,7.52062730692219,0,1,1,0.32258064516129,1.61290322580645,0,1.61290322580645,1.61290322580645,1.61290322580645,-0.354813421135152,-0.496864365413453,0,12.4431889666667,-0.925612888245522
"62","eswatini","2020-04",30,30,60,0.82043004,0,58,1,35,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",1646,1162233,1416.23925667228,2,-0.232276119402986,2195.08480657493,-0.354813421135152,0,1844.7247668927,14.93182676,2,2020-06-01,NA,-0.184170471841704,-0.159611163374098,NA,1,1,1,0.599072758891917,7.25646607277158,5,0,1,2,60,1,61.6129032258064,60,61.6129032258064,-0.331295076826591,-0.436803837854827,0.0401242283177988,12.4431889666667,-0.864583467173311
"63","eswatini","2020-05",31,31,62,0.82043004,0,62,1,66,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",1706,1162233,1467.8640169398,2,0.0364520048602671,2195.08480657493,-0.331295076826591,0.82043004,1416.23925667228,14.93182676,2,2020-06-01,0,-0.232276119402986,-0.354813421135152,NA,1,1,1,0.599072758891917,7.29224460343429,35,0,1,2,62,1,122,62,122,-0.165882721856381,-0.436803837854827,0,12.4431889666667,-0.864583467173311
"64","eswatini","2020-06",30,30,60,7.38387034,0,60,1,96,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",2128,1162233,1830.95816415469,2,0.24736225087925,2195.08480657493,-0.165882721856381,0.82043004,1467.8640169398,14.93182676,2,2020-06-01,7.99999997562254,0.0364520048602671,-0.331295076826591,0,1,1,1,2.12630966228734,7.51314070881322,66,0,1,2,60,1,122,60,122,-0.300721229225462,0.0436803811500612,0.334411842692639,12.4431889666667,-0.376348100083366
"65","eswatini","2020-07",31,31,62,23.79247104,0,62,1,127,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",1784,1162233,1534.97620528758,2,-0.161654135338346,2195.08480657493,-0.300721229225462,7.38387034,1830.95816415469,14.93182676,2,2020-06-01,2.22222221469832,0.24736225087925,-0.165882721856381,7.99999997562254,1,1,1,3.21054001998227,7.33692142223839,96,0,1,2,62,1,122,62,122,-0.227030417058638,1.24489092500197,1.15093716960384,12.4431889666667,0.844240313922141
"66","eswatini","2020-08",17,31,48,41.84193234,0,48,1,144,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",1972,1162233,1696.73378745914,1.54838709677419,0.105381165919283,2195.08480657493,-0.227030417058638,23.79247104,1534.97620528758,14.93182676,2,2020-06-01,0.758620711134004,-0.161654135338346,-0.300721229225462,2.22222221469832,1,1,1,3.75751735053803,7.43704957452062,127,0,1,1.54838709677419,26.3225806451613,1,88.3225806451613,48,110,NA,2.56622256203834,0.588595028079239,12.4431889666667,2.18688760875337
"67","georgia","2019-10",0,0,0,0,0,0,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",452,3987805,113.34556228301,0,0,110.787764196093,0.0230873698506097,0,0,1.0013893,1,2020-04-01,NA,NA,NA,NA,0,0,1,0,4.73922511152168,0,0,NA,0,0,0,0,0,0,-0.162516976007242,-0.728723912567221,NA,0.834491083333333,-0.454889691705143
"68","georgia","2019-11",0,0,0,0,0,0,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",370,3987805,92.7828717803403,0,-0.181415929203538,110.787764196093,-0.162516976007242,0,113.34556228301,1.0013893,1,2020-04-01,NA,0,0.0230873698506097,NA,0,0,1,0,4.540982235717,0,0,NA,0,0,0,0,0,0,0.0276143051154401,-0.728723912567221,0,0.834491083333333,-0.454889691705143
"69","georgia","2019-12",0,0,0,0,0,0,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",454,3987805,113.847091319661,0,0.227027027027029,110.787764196093,0.0276143051154401,0,92.7828717803403,1.0013893,1,2020-04-01,NA,-0.181415929203538,-0.162516976007242,NA,0,0,1,0,4.7436016029081,0,0,NA,0,0,0,0,0,0,0.088727931190582,-0.728723912567221,0,0.834491083333333,-0.454889691705143
"70","georgia","2020-01",0,0,0,0,0,0,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",481,3987805,120.617733314442,0,0.0594713656387613,110.787764196093,0.088727931190582,0,113.847091319661,1.0013893,1,2020-04-01,NA,0.227027027027029,0.0276143051154401,NA,0,0,1,0,4.80088279207742,0,0,NA,0,0,0,0,0,0,0.0230873698506097,-0.728723912567221,0,0.834491083333333,-0.454889691705143
"71","georgia","2020-02",0,0,0,0,0,0,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",452,3987805,113.34556228301,0,-0.0602910602910599,110.787764196093,0.0230873698506097,0,120.617733314442,1.0013893,1,2020-04-01,NA,0.0594713656387613,0.088727931190582,NA,0,0,1,0,4.73922511152168,0,0,NA,0,0,0,0,0,0,0.0547759167043951,-0.728723912567221,0,0.834491083333333,-0.454889691705143
"72","georgia","2020-03",9,23,33,0,0,49,0,9,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",466,3987805,116.856265539564,1.43478260869565,0.0309734513274389,110.787764196093,0.0547759167043951,0,113.34556228301,1.0013893,1,2020-04-01,NA,-0.0602910602910599,0.0230873698506097,NA,0,1,1,0,4.76946579334493,0,1,1,1.06451612903226,9.58064516129032,0,9.58064516129032,24.4838709677419,24.4838709677419,NA,-0.728723912567221,0,0.834491083333333,-0.454889691705143
"73","georgia","2020-04",30,30,90,1.581141,7,86,1,39,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",NA,3987805,NA,3,0,110.787764196093,NA,0,116.856265539564,1.0013893,1,2020-04-01,NA,0.0309734513274389,0.0547759167043951,NA,0,1,1,0.94823154923269,NA,9,0,1,3,90,1,99.5806451612903,90,114.483870967742,NA,1.80263283635049,1.46429208881513,0.834491083333333,0.407006566262496
"74","georgia","2020-05",25,31,78,1.581141,31,62,1,61,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",NA,3987805,NA,2.51612903225806,0,110.787764196093,NA,1.581141,0,1.0013893,1,2020-04-01,0,0,NA,NA,0,1,1,0.94823154923269,NA,39,0,1,2.51612903225806,62.9032258064516,1,152.903225806452,78,168,NA,1.80263283635049,0,0.834491083333333,0.407006566262496
"75","georgia","2020-06",14,30,44,0.7905705,30,60,1,17,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",NA,3987805,NA,1.46666666666667,0,110.787764196093,NA,1.581141,0,1.0013893,1,2020-04-01,-0.5,0,NA,0,0,1,1,0.582534284157599,NA,61,1,2,1.46666666666667,20.5333333333333,1,83.4365591397849,44,122,NA,0.536954461891636,-0.451603348837869,0.834491083333333,-0.0239415627213233
"76","georgia","2020-07",0,31,31,0.527047,31,62,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",NA,3987805,NA,1,0,110.787764196093,NA,0.7905705,0,1.0013893,1,2020-04-01,-0.333333333333333,0,NA,-0.5,0,0,1,0.423335805068651,NA,17,0,NA,1,0,1,0,31,31,NA,0.115061670405351,-0.274499213832941,0.834491083333333,-0.167590939049263
"77","georgia","2020-08",0,31,31,0.527047,31,62,0,0,"Asia","Western Asia","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",NA,3987805,NA,1,0,110.787764196093,NA,0.527047,0,1.0013893,1,2020-04-01,0,0,NA,-0.333333333333333,0,0,1,0.423335805068651,NA,0,0,NA,1,0,0,0,31,31,NA,0.115061670405351,0,0.834491083333333,-0.167590939049263
"78","greece","2019-10",0,0,0,0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",179,10413936,17.1885058636811,0,0,18.0719374499709,-0.0488841657810842,0,45.035805866293,4.283342946,1,2020-03-01,NA,NA,NA,NA,0,0,1,0,2.90078984862201,0,0,NA,0,0,0,0,0,0,-0.0595111583421895,-0.757931516898157,NA,4.24172600833333,-0.809223145503944
"79","greece","2019-11",0,0,0,0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",177,10413936,16.9964555188355,0,-0.011173184357542,18.0719374499709,-0.0595111583421895,0,37.353792072469,4.283342946,1,2020-03-01,NA,0,-0.0488841657810842,NA,0,0,1,0,2.89017482288549,0,0,NA,0,0,0,0,0,0,0.1211477151966,-0.757931516898157,0,4.24172600833333,-0.809223145503944
"80","greece","2019-12",0,0,0,0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",211,10413936,20.2613113812107,0,0.192090395480227,18.0719374499709,0.1211477151966,0,40.714673107267,4.283342946,1,2020-03-01,NA,-0.011173184357542,-0.0595111583421895,NA,0,0,1,0,3.05688905404115,0,0,NA,0,0,0,0,0,0,0.0733262486716263,-0.757931516898157,0,4.24172600833333,-0.809223145503944
"81","greece","2020-01",0,0,0,0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",202,10413936,19.3970848294055,0,-0.0426540284360191,18.0719374499709,0.0733262486716263,0,37.5458424173146,4.283342946,1,2020-03-01,NA,0.192090395480227,0.1211477151966,NA,0,0,1,0,3.01539199011958,0,0,NA,0,0,0,0,0,0,-0.0860786397449527,-0.757931516898157,0,4.24172600833333,-0.809223145503944
"82","greece","2020-02",0,0,0,0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",172,10413936,16.5163296567215,0,-0.148514851485149,18.0719374499709,-0.0860786397449527,0,35.0491879343219,4.283342946,1,2020-03-01,NA,-0.0426540284360191,0.0733262486716263,NA,0,0,1,0,2.86313356908185,0,0,NA,0,0,0,0,0,0,-0.112646121147716,-0.757931516898157,0,4.24172600833333,-0.809223145503944
"83","greece","2020-03",9,9,18,4.03364132,14,40,0,9,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",167,10413936,16.0362037946075,2,-0.0290697674418607,18.0719374499709,-0.112646121147716,4.03364132,33.6088103479799,4.283342946,1,2020-03-01,NA,-0.148514851485149,-0.0860786397449527,NA,0,1,1,1.61614364268475,2.83534071457497,0,1,1,0.580645161290323,5.2258064516129,0,5.2258064516129,5.2258064516129,5.2258064516129,-0.165781083953242,0.563443424227569,0.751664628811748,4.24172600833333,-0.0396977423090254
"84","greece","2020-04",30,30,60,8.8355953,30,60,1,39,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",157,10413936,15.0759520703795,2,-0.0598802395209583,18.0719374499709,-0.165781083953242,8.8355953,32.1684327616379,4.283342946,1,2020-03-01,1.19047619732337,-0.0290697674418607,-0.112646121147716,NA,0,1,1,2.28600797873318,2.77732449514307,9,0,1,2,60,1,65.2258064516129,60,65.2258064516129,0.439957492029758,2.13650883937731,1.00615435824096,4.24172600833333,0.876403933430191
"85","greece","2020-05",29,31,60,4.32175856,31,35,1,68,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",271,10413936,26.0228217265787,1.93548387096774,0.726114649681533,18.0719374499709,0.439957492029758,4.32175856,39.5623710381934,4.283342946,1,2020-03-01,-0.510869566422989,-0.0598802395209583,-0.165781083953242,1.19047619732337,0,1,1,1.6718038051228,3.29668175811499,39,0,1,1.93548387096774,56.1290322580645,1,116.129032258065,60,120,0.6259298618491,0.65782734952966,-0.471441837269367,4.24172600833333,0.0152683584642598
"86","greece","2020-06",0,30,30,1.15246893,60,30,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",306,10413936,29.3837027613767,1,0.129151291512916,18.0719374499709,0.6259298618491,1.15246893,47.1483596595946,4.283342946,1,2020-03-01,-0.733333337806821,0.726114649681533,0.439957492029758,-0.510869566422989,0,0,1,0.766615522836943,3.41390637128698,68,0,NA,1,0,1,0,30,30,0.981934112646126,-0.380395825517452,-0.626255306586458,4.24172600833333,-0.589358748134109
"87","greece","2020-07",0,31,31,1.05642992,62,31,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",373,10413936,35.8173893137043,1,0.218954248366014,18.0719374499709,0.981934112646126,1.05642992,58.479330005485,4.283342946,1,2020-03-01,-0.0833332747634246,0.129151291512916,0.6259298618491,-0.733333337806821,0,0,1,0.720971430791869,3.60597026926354,0,0,NA,1,0,0,0,31,31,NA,-0.41185711102028,-0.022791495686416,4.24172600833333,-0.607680768370824
"88","greece","2020-08",0,31,31,6.05046202,62,31,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,10413936,NA,1,0,18.0719374499709,NA,6.05046202,0,4.283342946,1,2020-03-01,4.72727249148718,0.218954248366014,0.981934112646126,-0.0833332747634246,0,0,1,1.95309314942864,NA,0,0,NA,1,0,0,0,31,31,NA,1.22413090789398,1.15874900239161,4.24172600833333,0.345064966919508
"89","guatemala","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",74,17971382,4.11765772938331,0,0,4.08427131536128,0.00817438692098218,0,0,30.7600452106,3,2020-04-01,NA,NA,NA,NA,1,0,1,0,1.63269685964811,0,0,NA,0,0,0,0,0,0,0.0354223433242497,-0.590328376332597,NA,25.6427092133333,-0.962466279536634
"90","guatemala","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",76,17971382,4.22894577612339,0,0.0270270270270248,4.08427131536128,0.0354223433242497,0,3.33864140220268,30.7600452106,3,2020-04-01,NA,0,0.00817438692098218,NA,1,0,1,0,1.65420968531543,0,0,NA,0,0,0,0,0,0,0.021798365122616,-0.590328376332597,0,25.6427092133333,-0.962466279536634
"91","guatemala","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",75,17971382,4.17330175275335,0,-0.0131578947368411,4.08427131536128,0.021798365122616,0,3.28299737883264,30.7600452106,3,2020-04-01,NA,0.0270270270270248,0.0354223433242497,NA,1,0,1,0,1.64351112157478,0,0,NA,0,0,0,0,0,0,-0.237057220708447,-0.590328376332597,0,25.6427092133333,-0.962466279536634
"92","guatemala","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",56,17971382,3.1160653087225,0,-0.253333333333334,4.08427131536128,-0.237057220708447,0,3.56121749568286,30.7600452106,3,2020-04-01,NA,-0.0131578947368411,0.021798365122616,NA,1,0,1,0,1.41489768488249,0,0,NA,0,0,0,0,0,0,0.171662125340599,-0.590328376332597,0,25.6427092133333,-0.962466279536634
"93","guatemala","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",86,17971382,4.78538600982384,0,0.535714285714286,4.08427131536128,0.171662125340599,0,2.72655714513219,30.7600452106,3,2020-04-01,NA,-0.253333333333334,-0.237057220708447,NA,1,0,1,0,1.75533508440467,0,0,NA,0,0,0,0,0,0,0.321525885558583,-0.590328376332597,0,25.6427092133333,-0.962466279536634
"94","guatemala","2020-03",10,10,20,0.056029227,0,45,0,10,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",97,17971382,5.39747026689433,2,0.127906976744186,4.08427131536128,0.321525885558583,0,4.11765772938331,30.7600452106,3,2020-04-01,NA,0.535714285714286,0.171662125340599,NA,1,1,1,0.0545158619843997,1.85590264142777,0,1,1,0.645161290322581,6.45161290322581,0,6.45161290322581,6.45161290322581,6.45161290322581,0.539509536784742,-0.587963623154633,0.0014869590539637,25.6427092133333,-0.960363294192638
"95","guatemala","2020-04",30,30,60,1.008525608,10,87,1,40,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",113,17971382,6.28777464081505,2,0.164948453608248,4.08427131536128,0.539509536784742,0.056029227,4.50716589297362,30.7600452106,3,2020-04-01,16.9999914687383,0.127906976744186,0.321525885558583,NA,1,1,1,0.697400924549215,1.98619823752773,10,0,1,2,60,1,66.4516129032258,60,66.4516129032258,0.580381471389646,-0.547762839303589,0.0253159349904894,25.6427092133333,-0.924612561285816
"96","guatemala","2020-05",31,31,62,4.314249875,31,90,1,71,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",116,17971382,6.45470671092518,2,0.0265486725663711,4.08427131536128,0.580381471389646,1.008525608,4.95231807993397,30.7600452106,3,2020-04-01,3.27777920637589,0.164948453608248,0.539509536784742,16.9999914687383,1,1,1,1.67039186824943,2.00884560618529,40,0,1,2,62,1,122,62,122,0.743869209809265,-0.408242407121684,0.0901432885187254,25.6427092133333,-0.800536430719272
"97","guatemala","2020-06",30,30,60,35.69061697,30,90,1,101,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",128,17971382,7.12243499136572,2,0.10344827586207,4.08427131536128,0.743869209809265,4.314249875,5.34182624352429,30.7600452106,3,2020-04-01,7.2727282851228,0.0265486725663711,0.580381471389646,3.27777920637589,1,1,1,3.60252105397942,2.09462998500379,71,0,1,2,60,1,122,60,122,0.798365122615805,0.916019371482522,0.940364934266447,25.6427092133333,0.377135360980414
"98","guatemala","2020-07",31,31,62,63.87331895,31,88,1,132,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",132,17971382,7.3450110848459,2,0.0312500000000001,4.08427131536128,0.798365122615805,35.69061697,6.232130617445,30.7600452106,3,2020-04-01,0.789638968799255,0.10344827586207,0.743869209809265,7.2727282851228,1,1,1,4.1724364290116,2.12166388543477,101,0,1,2,62,1,122,62,122,0.634877384196186,2.10549025372033,0.620803160939577,25.6427092133333,1.43493701900009
"99","guatemala","2020-08",31,31,62,48.91351465,31,62,1,163,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",120,17971382,6.67728280440536,2,-0.0909090909090914,4.08427131536128,0.634877384196186,63.87331895,4.50716589297362,30.7600452106,3,2020-04-01,-0.234210536510722,0.0312500000000001,0.798365122615805,0.789638968799255,1,1,1,3.91029180075772,2.03826568304734,132,0,1,2,62,1,124,62,124,NA,1.47410112604003,-0.203313833274441,25.6427092133333,0.873439906217225
"100","guyana","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",189,787215,240.086888588251,0,0,189.528908874958,0.266756032171581,0,0,8.27665462,2,2020-03-01,NA,NA,NA,NA,1,0,1,0,5.48515740207525,0,0,NA,0,0,0,0,0,0,-0.0147453083109911,-0.652707964980486,NA,7.10007136666667,-0.87654429760765
"101","guyana","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",147,787215,186.734246679751,0,-0.222222222222221,189.528908874958,-0.0147453083109911,0,190.545149673215,8.27665462,2,2020-03-01,NA,0,0.266756032171581,NA,1,0,1,0,5.2350273812904,0,0,NA,0,0,0,0,0,0,0.219839142091153,-0.652707964980486,0,7.10007136666667,-0.87654429760765
"102","guyana","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",182,787215,231.194781603501,0,0.238095238095237,189.528908874958,0.219839142091153,0,162.598527721144,8.27665462,2,2020-03-01,NA,-0.222222222222221,-0.0147453083109911,NA,1,0,1,0,5.44757659529679,0,0,NA,0,0,0,0,0,0,-0.108579088471849,-0.652707964980486,0,7.10007136666667,-0.87654429760765
"103","guyana","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",133,787215,168.950032710251,0,-0.269230769230768,189.528908874958,-0.108579088471849,0,195.626353664501,8.27665462,2,2020-03-01,NA,0.238095238095237,0.219839142091153,NA,1,0,1,0,5.13550446861196,0,0,NA,0,0,0,0,0,0,-0.363270777479894,-0.652707964980486,0,7.10007136666667,-0.87654429760765
"104","guyana","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",95,787215,120.678594793036,0,-0.285714285714288,189.528908874958,-0.363270777479894,0,124.489497786501,8.27665462,2,2020-03-01,NA,-0.269230769230768,-0.108579088471849,NA,1,0,1,0,4.80138309950365,0,0,NA,0,0,0,0,0,0,-0.235924932975874,-0.652707964980486,0,7.10007136666667,-0.87654429760765
"105","guyana","2020-03",0,6,6,1.2171551,0,12,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",114,787215,144.814313751643,1,0.199999999999998,189.528908874958,-0.235924932975874,0,95.2725748366075,8.27665462,2,2020-03-01,NA,-0.285714285714288,-0.363270777479894,NA,1,0,1,0.79622488759173,4.9823339886354,0,0,NA,0.193548387096774,0,0,0,1.16129032258065,1.16129032258065,-0.30965147453083,-0.447571174542008,0.124121620265139,7.10007136666667,-0.726279559816718
"106","guyana","2020-04",28,30,58,8.5200857,0,68,0,28,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",103,787215,130.841002775608,1.93333333333333,-0.0964912280701705,189.528908874958,-0.30965147453083,1.2171551,109.245885812643,8.27665462,2,2020-03-01,6,0.199999999999998,-0.235924932975874,NA,1,1,1,2.2534038508636,4.88159667213654,0,1,1,1.93333333333333,54.1333333333333,0,54.1333333333333,58,58,NA,0.783249568088859,0.85026613148765,7.10007136666667,0.175308866928872
"107","guyana","2020-05",31,31,62,3.6514653,0,62,1,59,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,787215,NA,2,0,189.528908874958,NA,8.5200857,100.353778827893,8.27665462,2,2020-03-01,-0.571428571428571,-0.0964912280701705,-0.30965147453083,6,1,1,1,1.5371822882395,NA,28,0,1,2,62,1,116.133333333333,62,120,NA,-0.0372975936650527,-0.460141517170424,7.10007136666667,-0.425750084234855
"108","guyana","2020-06",16,30,46,1.2171551,16,60,1,75,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,787215,NA,1.53333333333333,0,189.528908874958,NA,3.6514653,0,8.27665462,2,2020-03-01,-0.666666666666667,0,NA,-0.571428571428571,1,1,1,0.79622488759173,NA,59,0,1,1.53333333333333,24.5333333333333,1,86.5333333333333,46,108,NA,-0.447571174542008,-0.395521577783043,7.10007136666667,-0.726279559816718
